# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for upper-mtz <==> upper-mantle evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
2.9920078000e+10	1.9114802167e+03	3.8710445538e+03	3.7214255009e+03	1.8275998837e-05	1.5574339412e-05	1.2672383709e+03	1.2543860021e+03	3.8370187913e-12	4.4326335952e-12	1.0489259111e+04	9.7237166454e+03	-3.9144345641e-01	-3.6688009333e-01	5.6590183110e+03	5.0444670724e+03	-3.3308201318e-01	-3.3272595042e-01	-1.7033546771e+06	-1.7071891894e+06	-1.2946452929e+06	-1.2686609801e+06	3.5509152522e+02	3.6236455129e+02	3.6345487127e-05	3.7806749044e-05	-1.4961905292e+02	-2.7016594258e-06	-1.2852368820e+01	5.9561480392e-13	-3.8345122753e+03	2.5984312811e+04	7.2730260714e+00	1.4612619171e-06
3.0192077800e+10	1.9138637829e+03	3.8750470356e+03	3.7258671856e+03	1.8186946975e-05	1.5487660416e-05	1.2670180083e+03	1.2542177206e+03	3.8221504437e-12	4.4128702559e-12	1.0500596305e+04	9.7358889943e+03	-3.9017099220e-01	-3.6584160709e-01	5.6620576083e+03	5.0472883682e+03	-3.3247740784e-01	-3.3234046949e-01	-1.7021459662e+06	-1.7057192164e+06	-1.2856108716e+06	-1.2592474789e+06	3.5513355412e+02	3.6242485678e+02	3.6307946383e-05	3.7761678823e-05	-1.4917984995e+02	-2.6992865595e-06	-1.2800287757e+01	5.9071981216e-13	-3.5732501961e+03	2.6363392629e+04	7.2913026597e+00	1.4537324396e-06
3.0464077600e+10	1.9162285304e+03	3.8790389150e+03	3.7302949740e+03	1.8098779879e-05	1.5401924962e-05	1.2667996698e+03	1.2540512268e+03	3.8074054384e-12	4.3932949557e-12	1.0511895000e+04	9.7480139958e+03	-3.8890988251e-01	-3.6481470637e-01	5.6650827768e+03	5.0500928240e+03	-3.3187849457e-01	-3.3196025584e-01	-1.7009342263e+06	-1.7042461981e+06	-1.2765800527e+06	-1.2498395248e+06	3.5517457742e+02	3.6248420115e+02	3.6270582246e-05	3.7716856437e-05	-1.4874394100e+02	-2.6968549167e-06	-1.2748442924e+01	5.8588951733e-13	-3.3119717209e+03	2.6740527923e+04	7.3096237312e+00	1.4462741910e-06
3.0736077400e+10	1.9185946166e+03	3.8830188552e+03	3.7347078370e+03	1.8011525586e-05	1.5317147213e-05	1.2665842105e+03	1.2538871433e+03	3.7927871324e-12	4.3739100393e-12	1.0523147702e+04	9.7600848064e+03	-3.8766215119e-01	-3.6379972484e-01	5.6680872848e+03	5.0528739680e+03	-3.3128629459e-01	-3.3158577072e-01	-1.6997163295e+06	-1.7027670049e+06	-1.2675599448e+06	-1.2404443541e+06	3.5521646477e+02	3.6254443310e+02	3.6233406339e-05	3.7672290883e-05	-1.4831101814e+02	-2.6943783729e-06	-1.2697067202e+01	5.8112290691e-13	-3.0506753547e+03	2.7115590777e+04	7.3279683346e+00	1.4388845445e-06
3.1008077200e+10	1.9209620427e+03	3.8869869555e+03	3.7391059119e+03	1.7925169560e-05	1.5233310743e-05	1.2663715804e+03	1.2537254247e+03	3.7782938002e-12	4.3547126031e-12	1.0534354834e+04	9.7721019689e+03	-3.8642758134e-01	-3.6279645637e-01	5.6710713219e+03	5.0556320312e+03	-3.3070070310e-01	-3.3121691854e-01	-1.6984923376e+06	-1.7012817083e+06	-1.2585504995e+06	-1.2310618999e+06	3.5525920542e+02	3.6260554055e+02	3.6196416817e-05	3.7627979339e-05	-1.4788104354e+02	-2.6918588167e-06	-1.2646155638e+01	5.7641880291e-13	-2.7893706725e+03	2.7488599605e+04	7.3463351300e+00	1.4315625225e-06
3.1280077000e+10	1.9232681239e+03	3.8909476650e+03	3.7434928889e+03	1.7839572049e-05	1.5150308619e-05	1.2661589904e+03	1.2535640042e+03	3.7639087258e-12	4.3356841422e-12	1.0545540961e+04	9.7840886970e+03	-3.8520358912e-01	-3.6180308642e-01	5.6740557690e+03	5.0583879805e+03	-3.3011958525e-01	-3.3085191073e-01	-1.6972722138e+06	-1.6998003180e+06	-1.2495293965e+06	-1.2216693623e+06	3.5529698261e+02	3.6266176318e+02	3.6159571424e-05	3.7583883334e-05	-1.4745477603e+02	-2.6892634307e-06	-1.2594986189e+01	5.7177541638e-13	-2.5281042594e+03	2.7860034229e+04	7.3647805749e+00	1.4243119097e-06
3.1552076800e+10	1.9255627263e+03	3.8948975832e+03	3.7478660397e+03	1.7754821948e-05	1.5068199740e-05	1.2659486048e+03	1.2534044719e+03	3.7496425158e-12	4.3168346897e-12	1.0556687119e+04	9.7960273393e+03	-3.8399190524e-01	-3.6082073557e-01	5.6770242693e+03	5.0611254918e+03	-3.2954448716e-01	-3.3049202269e-01	-1.6960481291e+06	-1.6983149886e+06	-1.2405142997e+06	-1.2122847518e+06	3.5533442220e+02	3.6271767900e+02	3.6122901051e-05	3.7540029049e-05	-1.4703154346e+02	-2.6866222080e-06	-1.2544132867e+01	5.6719217399e-13	-2.2668594706e+03	2.8229547852e+04	7.3832567991e+00	1.4171279975e-06
3.1824076600e+10	1.9278590155e+03	3.8988358888e+03	3.7522247462e+03	1.7670932181e-05	1.4986988016e-05	1.2657409542e+03	1.2532472122e+03	3.7354967149e-12	4.2981648309e-12	1.0567788630e+04	9.8079136399e+03	-3.8279282799e-01	-3.5984955255e-01	5.6799726526e+03	5.0638404263e+03	-3.2897573928e-01	-3.3013752241e-01	-1.6948180625e+06	-1.6968237001e+06	-1.2315098388e+06	-1.2029127774e+06	3.5537273479e+02	3.6277448519e+02	3.6086412460e-05	3.7496421328e-05	-1.4661114268e+02	-2.6839441648e-06	-1.2493742032e+01	5.6266811601e-13	-2.0056375802e+03	2.8597061399e+04	7.4017503993e+00	1.4100088678e-06
3.2096076400e+10	1.9301569935e+03	3.9027626767e+03	3.7565691381e+03	1.7587889316e-05	1.4906658397e-05	1.2655359920e+03	1.2530921834e+03	3.7214697133e-12	4.2796718837e-12	1.0578845896e+04	9.8197481110e+03	-3.8160615724e-01	-3.5888934848e-01	5.6829010994e+03	5.0665330014e+03	-3.2841324466e-01	-3.2978832212e-01	-1.6935820725e+06	-1.6953265196e+06	-1.2225159674e+06	-1.1935533752e+06	3.5541191016e+02	3.6283217036e+02	3.6050103902e-05	3.7453057518e-05	-1.4619353856e+02	-2.6812309184e-06	-1.2443808685e+01	5.5820217040e-13	-1.7444470652e+03	2.8962592250e+04	7.4202602006e+00	1.4029536157e-06
3.2368076200e+10	1.9324303152e+03	3.9066798419e+03	3.7609008127e+03	1.7505629647e-05	1.4827159666e-05	1.2653325456e+03	1.2529385128e+03	3.7075538540e-12	4.2613469053e-12	1.0589869338e+04	9.8315406867e+03	-3.8043073822e-01	-3.5793928595e-01	5.6858184251e+03	5.0692121111e+03	-3.2785607613e-01	-3.2944363700e-01	-1.6923443697e+06	-1.6938276845e+06	-1.2135232746e+06	-1.1841969210e+06	3.5544951105e+02	3.6288831989e+02	3.6013957041e-05	3.7409920391e-05	-1.4577902924e+02	-2.6784699804e-06	-1.2394032781e+01	5.5379305139e-13	-1.4833148325e+03	2.9326353537e+04	7.4388088375e+00	1.3959633497e-06
3.2640076000e+10	1.9347013216e+03	3.9105859348e+03	3.7652186370e+03	1.7424184306e-05	1.4748509272e-05	1.2651315385e+03	1.2527868756e+03	3.6937528610e-12	4.2431928150e-12	1.0600850783e+04	9.8432838139e+03	-3.7926721181e-01	-3.5699975131e-01	5.6887174497e+03	5.0718705874e+03	-3.2730485768e-01	-3.2910398292e-01	-1.6911014850e+06	-1.6923237196e+06	-1.2045396529e+06	-1.1748514559e+06	3.5548759256e+02	3.6294496734e+02	3.5977984462e-05	3.7367019970e-05	-1.4536729778e+02	-2.6756750338e-06	-1.2344662923e+01	5.4943995396e-13	-1.2222346506e+03	2.9688197040e+04	7.4573747818e+00	1.3890355077e-06
3.2912075800e+10	1.9369721029e+03	3.9144809015e+03	3.7695226171e+03	1.7343544825e-05	1.4670696148e-05	1.2649330181e+03	1.2526373000e+03	3.6800657075e-12	4.2252076072e-12	1.0611789813e+04	9.8549772267e+03	-3.7811546865e-01	-3.5607062140e-01	5.6915976571e+03	5.0745079474e+03	-3.2675956547e-01	-3.2876933405e-01	-1.6898531448e+06	-1.6908143578e+06	-1.1955657993e+06	-1.1655176753e+06	3.5552633828e+02	3.6300229332e+02	3.5942185833e-05	3.7324354910e-05	-1.4495828441e+02	-2.6728486764e-06	-1.2295718043e+01	5.4514189968e-13	-9.6121302737e+02	3.0048124044e+04	7.4759550421e+00	1.3821690770e-06
3.3184075600e+10	1.9392426590e+03	3.9183648307e+03	3.7738128743e+03	1.7263698941e-05	1.4593706610e-05	1.2647369425e+03	1.2524897489e+03	3.6664909073e-12	4.2073888209e-12	1.0622686804e+04	9.8666214019e+03	-3.7697532627e-01	-3.5515172471e-01	5.6944592152e+03	5.0771243942e+03	-3.2622011107e-01	-3.2843961064e-01	-1.6885994042e+06	-1.6892996619e+06	-1.1866016681e+06	-1.1561955170e+06	3.5556573915e+02	3.6306028770e+02	3.5906559517e-05	3.7281922736e-05	-1.4455195637e+02	-2.6699923306e-06	-1.2247193586e+01	5.4089791355e-13	-7.0025767237e+02	3.0406151115e+04	7.4945485548e+00	1.3753632195e-06
3.3456075400e+10	1.9414618034e+03	3.9222412597e+03	3.7780923357e+03	1.7184540431e-05	1.4517459414e-05	1.2645411268e+03	1.2523426034e+03	3.6530156295e-12	4.1897222606e-12	1.0633561364e+04	9.8782349416e+03	-3.7584481337e-01	-3.5424167105e-01	5.6973189605e+03	5.0797369231e+03	-3.2568483192e-01	-3.2811340096e-01	-1.6873483690e+06	-1.6877877870e+06	-1.1776290120e+06	-1.1468663329e+06	3.5560109556e+02	3.6311429510e+02	3.5871072350e-05	3.7239693343e-05	-1.4414892406e+02	-2.6670810162e-06	-1.2198523448e+01	5.3670663105e-13	-4.3941804181e+02	3.0762679171e+04	7.5131995371e+00	1.3686209930e-06
3.3728075200e+10	1.9436805168e+03	3.9261068140e+03	3.7823582999e+03	1.7106153294e-05	1.4442010532e-05	1.2643476887e+03	1.2521974205e+03	3.6396499766e-12	4.1722175325e-12	1.0644394581e+04	9.8898001563e+03	-3.7472557442e-01	-3.5334153608e-01	5.7001603980e+03	5.0823289706e+03	-3.2515523239e-01	-3.2779196883e-01	-1.6860920656e+06	-1.6862707280e+06	-1.1686659113e+06	-1.1375485681e+06	3.5563708284e+02	3.6316894430e+02	3.5835754519e-05	3.7197692245e-05	-1.4374851402e+02	-2.6641427621e-06	-1.2150268195e+01	5.3256755586e-13	-1.7866244243e+02	3.1117343219e+04	7.5318614573e+00	1.3619377257e-06
3.4000075000e+10	1.9459013970e+03	3.9299614048e+03	3.7866107422e+03	1.7028530654e-05	1.4367350498e-05	1.2641566965e+03	1.2520542449e+03	3.6263931042e-12	4.1548729012e-12	1.0655185846e+04	9.9013165868e+03	-3.7361752669e-01	-3.5245122031e-01	5.7029828459e+03	5.0848998803e+03	-3.2463130796e-01	-3.2747530659e-01	-1.6848301389e+06	-1.6847481345e+06	-1.1597132454e+06	-1.1282431058e+06	3.5567392979e+02	3.6322446086e+02	3.5800606038e-05	3.7155918467e-05	-1.4335066268e+02	-2.6611801562e-06	-1.2102451555e+01	5.2847979701e-13	8.2004319745e+01	3.1470139568e+04	7.5505310721e+00	1.3553124283e-06
3.4272074800e+10	1.9481235689e+03	3.9338051767e+03	3.7908498261e+03	1.6951659481e-05	1.4293465527e-05	1.2639680739e+03	1.2519130147e+03	3.6132434218e-12	4.1376858780e-12	1.0665935848e+04	9.9127849970e+03	-3.7252046983e-01	-3.5157054450e-01	5.7057867510e+03	5.0874501326e+03	-3.2411294897e-01	-3.2716331757e-01	-1.6835627791e+06	-1.6832202043e+06	-1.1507706592e+06	-1.1189495688e+06	3.5571154712e+02	3.6328075536e+02	3.5765624804e-05	3.7114369193e-05	-1.4295535056e+02	-2.6581939549e-06	-1.2055059205e+01	5.2444245613e-13	3.4257478559e+02	3.1821090405e+04	7.5692082355e+00	1.3487443888e-06
3.4544074600e+10	1.9502928804e+03	3.9376418121e+03	3.7950785884e+03	1.6875432901e-05	1.4220274510e-05	1.2637795597e+03	1.2517720555e+03	3.6001879624e-12	4.1206422383e-12	1.0676665057e+04	9.9242248251e+03	-3.7143241007e-01	-3.5069810530e-01	5.7085897962e+03	5.0899976175e+03	-3.2359844765e-01	-3.2685454262e-01	-1.6822985388e+06	-1.6816955466e+06	-1.1418188448e+06	-1.1096482227e+06	3.5574498891e+02	3.6333292787e+02	3.5730776620e-05	3.7073013568e-05	-1.4256322371e+02	-2.6551583913e-06	-1.2007504201e+01	5.2045427590e-13	6.0299212426e+02	3.2170622038e+04	7.5879389633e+00	1.3422369476e-06
3.4816074400e+10	1.9524640922e+03	3.9414677304e+03	3.7992941473e+03	1.6799938615e-05	1.4147836608e-05	1.2635933857e+03	1.2516330100e+03	3.5872373134e-12	4.1037521949e-12	1.0687353369e+04	9.9356171695e+03	-3.7035506532e-01	-3.4983420757e-01	5.7113743635e+03	5.0925245787e+03	-3.2308938895e-01	-3.2655010533e-01	-1.6810288647e+06	-1.6801655712e+06	-1.1328772361e+06	-1.1003588999e+06	3.5577925128e+02	3.6338592629e+02	3.5696093339e-05	3.7031878698e-05	-1.4217358313e+02	-2.6521020071e-06	-1.1960375728e+01	5.1651488145e-13	8.6329356197e+02	3.2518336164e+04	7.6066750075e+00	1.3357853583e-06
3.5088074200e+10	1.9546372067e+03	3.9452830143e+03	3.8034966254e+03	1.6725165809e-05	1.4076139740e-05	1.2634095141e+03	1.2514958445e+03	3.5743901441e-12	4.0870135377e-12	1.0698001131e+04	9.9469624973e+03	-3.6928827491e-01	-3.4898049886e-01	5.7141406089e+03	5.0950312096e+03	-3.2258569436e-01	-3.2625041408e-01	-1.6797538073e+06	-1.6786303313e+06	-1.1239457913e+06	-1.0910815435e+06	3.5581432551e+02	3.6343974068e+02	3.5661573451e-05	3.6990962226e-05	-1.4178638886e+02	-2.6490260691e-06	-1.1913669591e+01	5.1262339357e-13	1.1234759549e+03	3.2864247735e+04	7.6254151708e+00	1.3293887753e-06
3.5360074000e+10	1.9568082653e+03	3.9490880058e+03	3.8076864555e+03	1.6651097089e-05	1.4005165497e-05	1.2632277478e+03	1.2513604035e+03	3.5616443215e-12	4.0704228519e-12	1.0708610146e+04	9.9582629291e+03	-3.6823175107e-01	-3.4813576414e-01	5.7168899621e+03	5.0975190659e+03	-3.2208717000e-01	-3.2595503631e-01	-1.6784740370e+06	-1.6770904766e+06	-1.1150230592e+06	-1.0818146575e+06	3.5584984323e+02	3.6349400161e+02	3.5627213117e-05	3.6950258811e-05	-1.4140155033e+02	-2.6459315916e-06	-1.1867344322e+01	5.0877853036e-13	1.3835604344e+03	3.3208401780e+04	7.6441583785e+00	1.3230456939e-06
3.5632073800e+10	1.9589450138e+03	3.9528848965e+03	3.8118652506e+03	1.6577667500e-05	1.3934866914e-05	1.2630467550e+03	1.2512257088e+03	3.5489919206e-12	4.0539720310e-12	1.0719192586e+04	9.9695295032e+03	-3.6718429305e-01	-3.4729914110e-01	5.7196329422e+03	5.0999986753e+03	-3.2159279624e-01	-3.2566309842e-01	-1.6771946560e+06	-1.6755512058e+06	-1.1060975189e+06	-1.0725464586e+06	3.5588287121e+02	3.6354580916e+02	3.5592991874e-05	3.6909751723e-05	-1.4101964597e+02	-2.6428005864e-06	-1.1821046217e+01	5.0498011044e-13	1.6434502214e+03	3.3551060265e+04	7.6629379482e+00	1.3167598493e-06
3.5904073600e+10	1.9610980039e+03	3.9566704405e+03	3.8160305231e+03	1.6504953646e-05	1.3865293337e-05	1.2628685459e+03	1.2510932344e+03	3.5364422258e-12	4.0376695021e-12	1.0729730163e+04	9.9807453200e+03	-3.6614741141e-01	-3.4647162760e-01	5.7223534142e+03	5.1024538118e+03	-3.2110399178e-01	-3.2537581197e-01	-1.6759077883e+06	-1.6740045694e+06	-1.0971871170e+06	-1.0632952658e+06	3.5591799319e+02	3.6359969979e+02	3.5558938283e-05	3.6869464002e-05	-1.4063991741e+02	-2.6396603083e-06	-1.1775311414e+01	5.0122727629e-13	1.9032189068e+03	3.3891851291e+04	7.6817065950e+00	1.3105257186e-06
3.6176073400e+10	1.9632525955e+03	3.9604456790e+03	3.8201831590e+03	1.6432920429e-05	1.3796415847e-05	1.2626924936e+03	1.2509625133e+03	3.5239909449e-12	4.0215101158e-12	1.0740228599e+04	9.9919158868e+03	-3.6512047694e-01	-3.4565275810e-01	5.7250562417e+03	5.1048894219e+03	-3.2062025199e-01	-3.2509274267e-01	-1.6746157768e+06	-1.6724529306e+06	-1.0882866028e+06	-1.0540557018e+06	3.5595387111e+02	3.6365434719e+02	3.5525042231e-05	3.6829385960e-05	-1.4026252002e+02	-2.6365045817e-06	-1.1729980255e+01	4.9751917093e-13	2.1628461779e+03	3.4230900990e+04	7.7004760884e+00	1.3043437290e-06
3.6448073200e+10	1.9654032935e+03	3.9642110461e+03	3.8243235505e+03	1.6361548993e-05	1.3728217273e-05	1.2625183462e+03	1.2508333551e+03	3.5116357526e-12	4.0054907702e-12	1.0750690221e+04	1.0003043503e+04	-3.6410317005e-01	-3.4484227926e-01	5.7277433299e+03	5.1073074626e+03	-3.2014134723e-01	-3.2481369100e-01	-1.6733195285e+06	-1.6708972080e+06	-1.0793939790e+06	-1.0448257132e+06	3.5599000010e+02	3.6370925042e+02	3.5491299117e-05	3.6789512744e-05	-1.3988749554e+02	-2.6333317205e-06	-1.1684991142e+01	4.9385501756e-13	2.4223205215e+03	3.4568265816e+04	7.7192503236e+00	1.2982136269e-06
3.6720073000e+10	1.9675221651e+03	3.9679684203e+03	3.8284532576e+03	1.6290784386e-05	1.3660654724e-05	1.2623449711e+03	1.2507049195e+03	3.4993699101e-12	3.9896038449e-12	1.0761125477e+04	1.0014138164e+04	-3.6309447512e-01	-3.4403946198e-01	5.7304237444e+03	5.1097171639e+03	-3.1966640959e-01	-3.2453790464e-01	-1.6720234578e+06	-1.6693418533e+06	-1.0704992597e+06	-1.0355950836e+06	3.5602385246e+02	3.6376190426e+02	3.5457691467e-05	3.6749828334e-05	-1.3951516273e+02	-2.6301296625e-06	-1.1640051529e+01	4.9023393479e-13	2.6816044600e+03	3.4904176079e+04	7.7380518029e+00	1.2921368663e-06
3.6992072800e+10	1.9696423895e+03	3.9717157182e+03	3.8325706326e+03	1.6220672408e-05	1.3593757489e-05	1.2621736576e+03	1.2505781541e+03	3.4871989694e-12	3.9738543744e-12	1.0771522569e+04	1.0025188795e+04	-3.6209531294e-01	-3.4324490489e-01	5.7330869895e+03	5.1121079069e+03	-3.1919633249e-01	-3.2426615276e-01	-1.6707224169e+06	-1.6677816879e+06	-1.0616142149e+06	-1.0263758250e+06	3.5605842262e+02	3.6381527459e+02	3.5424237278e-05	3.6710347568e-05	-1.3914508560e+02	-2.6269149185e-06	-1.1595503480e+01	4.8665540497e-13	2.9407289549e+03	3.5238389978e+04	7.7568519753e+00	1.2861102902e-06
3.7264072600e+10	1.9717639679e+03	3.9754530143e+03	3.8366757751e+03	1.6151203805e-05	1.3527515517e-05	1.2620043739e+03	1.2504530312e+03	3.4751217706e-12	3.9582404998e-12	1.0781881811e+04	1.0036195783e+04	-3.6110554616e-01	-3.4245848299e-01	5.7357332054e+03	5.1144798558e+03	-3.1873104862e-01	-3.2399837663e-01	-1.6694164512e+06	-1.6662167621e+06	-1.0527388052e+06	-1.0171678842e+06	3.5609370286e+02	3.6386935306e+02	3.5390935195e-05	3.6671068458e-05	-1.3877723923e+02	-2.6236882877e-06	-1.1551342659e+01	4.8311872926e-13	3.1996890493e+03	3.5570921022e+04	7.7756501987e+00	1.2801332633e-06
3.7536072400e+10	1.9738777578e+03	3.9791809676e+03	3.8407692562e+03	1.6082354995e-05	1.3461908599e-05	1.2618367327e+03	1.2503292611e+03	3.4631353973e-12	3.9427585748e-12	1.0792206804e+04	1.0047162635e+04	-3.6012476023e-01	-3.4167988215e-01	5.7383654404e+03	5.1168361328e+03	-3.1827023414e-01	-3.2373429460e-01	-1.6681070335e+06	-1.6646485647e+06	-1.0438697349e+06	-1.0079678810e+06	3.5612886320e+02	3.6392331655e+02	3.5357778685e-05	3.6631984536e-05	-1.3841171146e+02	-2.6204463958e-06	-1.1507471526e+01	4.7962317749e-13	3.4584688222e+03	3.5901853821e+04	7.7944533497e+00	1.2742058516e-06
3.7808072200e+10	1.9759574927e+03	3.9829013206e+03	3.8448525206e+03	1.6014076209e-05	1.3396897934e-05	1.2616696906e+03	1.2502060701e+03	3.4512337158e-12	3.9274016721e-12	1.0802507260e+04	1.0058098660e+04	-3.5915203331e-01	-3.4090844041e-01	5.7409921665e+03	5.1191853876e+03	-3.1781309224e-01	-3.2347321126e-01	-1.6667983072e+06	-1.6630812769e+06	-1.0349976087e+06	-9.9876620139e+05	3.5616153937e+02	3.6397482153e+02	3.5324751651e-05	3.6593081073e-05	-1.3804880001e+02	-2.6171782748e-06	-1.1463620484e+01	4.7616795628e-13	3.7170303414e+03	3.6231407298e+04	7.8132821533e+00	1.2683294223e-06
3.8080072000e+10	1.9780387672e+03	3.9866118602e+03	3.8489238172e+03	1.5946415682e-05	1.3332514769e-05	1.2615046091e+03	1.2500844591e+03	3.4394225932e-12	3.9121751877e-12	1.0812770630e+04	1.0068992042e+04	-3.5818833403e-01	-3.4014479475e-01	5.7436021744e+03	5.1215162459e+03	-3.1736056783e-01	-3.2321594735e-01	-1.6654847542e+06	-1.6615093427e+06	-1.0261350627e+06	-9.8957574498e+05	3.5619492907e+02	3.6402703575e+02	3.5291873132e-05	3.6554373815e-05	-1.3768804302e+02	-2.6139009133e-06	-1.1420149977e+01	4.7275259448e-13	3.9754114582e+03	3.6559317689e+04	7.8321066885e+00	1.2625006825e-06
3.8352071800e+10	1.9801215829e+03	3.9903126579e+03	3.8529832409e+03	1.5879364809e-05	1.3268749808e-05	1.2613414583e+03	1.2499644025e+03	3.4277009414e-12	3.8970773906e-12	1.0822997211e+04	1.0079843150e+04	-3.5723353471e-01	-3.3938883105e-01	5.7461955974e+03	5.1238288637e+03	-3.1691259819e-01	-3.2296244881e-01	-1.6641664176e+06	-1.6599328097e+06	-1.0172820588e+06	-9.8039646097e+05	3.5622902496e+02	3.6407995134e+02	3.5259141842e-05	3.6515860880e-05	-1.3732941697e+02	-2.6106150008e-06	-1.1377055806e+01	4.6937644918e-13	4.2336078251e+03	3.6885597821e+04	7.8509263869e+00	1.2567190381e-06
3.8624071600e+10	1.9821959603e+03	3.9940044145e+03	3.8570314299e+03	1.5812899898e-05	1.3205582508e-05	1.2611798276e+03	1.2498455921e+03	3.4160658173e-12	3.8821045307e-12	1.0833190854e+04	1.0090655825e+04	-3.5628721491e-01	-3.3865366249e-01	5.7487757259e+03	5.1261266411e+03	-3.1646884649e-01	-3.2271587677e-01	-1.6628448961e+06	-1.6583532831e+06	-1.0084350034e+06	-9.7122466450e+05	3.5626292635e+02	3.6413267394e+02	3.5226550950e-05	3.6477535265e-05	-1.3697298461e+02	-2.6073173894e-06	-1.1334235414e+01	4.6603871342e-13	4.4916130365e+03	3.7210338915e+04	7.8697475849e+00	1.2509843149e-06
3.8896071400e+10	1.9842436237e+03	3.9976883442e+03	3.8610692891e+03	1.5746985422e-05	1.3142986270e-05	1.2610189982e+03	1.2497274990e+03	3.4045128144e-12	3.8672519151e-12	1.0843358317e+04	1.0101436276e+04	-3.5534872319e-01	-3.3789842546e-01	5.7513484528e+03	5.1284155382e+03	-3.1602875539e-01	-3.2246534879e-01	-1.6615230785e+06	-1.6567737139e+06	-9.9958734594e+05	-9.6205364771e+05	3.5629499504e+02	3.6418358276e+02	3.5194089156e-05	3.6439387503e-05	-1.3661905508e+02	-2.6039991519e-06	-1.1291499209e+01	4.6273910073e-13	4.7493646762e+03	3.7533698231e+04	7.8885877191e+00	1.2452983474e-06
3.9168071200e+10	1.9862996757e+03	4.0013622960e+03	3.8650952239e+03	1.5681667064e-05	1.3080989056e-05	1.2608602858e+03	1.2496110861e+03	3.3930475071e-12	3.8525242849e-12	1.0853487366e+04	1.0112173249e+04	-3.5441898046e-01	-3.3716398031e-01	5.7539027919e+03	5.1306844479e+03	-3.1559323552e-01	-3.2222202103e-01	-1.6601955322e+06	-1.6551885960e+06	-9.9075155396e+05	-9.5289614179e+05	3.5632836767e+02	3.6423578234e+02	3.5161774813e-05	3.6401431750e-05	-1.3626707215e+02	-2.6006780089e-06	-1.1249199709e+01	4.5947677784e-13	5.0069362017e+03	3.7855412164e+04	7.9074146725e+00	1.2396569367e-06
3.9440071000e+10	1.9883727218e+03	4.0050258036e+03	3.8691088552e+03	1.5616949336e-05	1.3019591773e-05	1.2607039836e+03	1.2494965683e+03	3.3816704201e-12	3.8379217486e-12	1.0863575262e+04	1.0122864102e+04	-3.5349811562e-01	-3.3643697092e-01	5.7564361669e+03	5.1329307241e+03	-3.1516246031e-01	-3.2198259501e-01	-1.6588609596e+06	-1.6535966353e+06	-9.8193065742e+05	-9.4375523308e+05	3.5636380273e+02	3.6429002515e+02	3.5129611368e-05	3.6363670619e-05	-1.3591694845e+02	-2.5973575622e-06	-1.1207415323e+01	4.5625132851e-13	5.2643243032e+03	3.8175424339e+04	7.9262224256e+00	1.2340592514e-06
3.9712070800e+10	1.9904334917e+03	4.0086807701e+03	3.8731117463e+03	1.5552780632e-05	1.2958754923e-05	1.2605489579e+03	1.2493831060e+03	3.3703751626e-12	3.8234372332e-12	1.0873632653e+04	1.0133519030e+04	-3.5258515569e-01	-3.3571672056e-01	5.7589579370e+03	5.1351639391e+03	-3.1473557309e-01	-3.2174632340e-01	-1.6575239604e+06	-1.6520024769e+06	-9.7311418903e+05	-9.3462021052e+05	3.5639868032e+02	3.6434371425e+02	3.5097581491e-05	3.6326088483e-05	-1.3556902373e+02	-2.5940257093e-06	-1.1165851907e+01	4.5306207055e-13	5.5214835243e+03	3.8493978508e+04	7.9450339310e+00	1.2285069912e-06
