# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for lower-mantle -> lower-mtz evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
3.2912075800e+10	1.9369721029e+03	4.2931743074e+03	3.9870637911e+03	2.4046148301e-05	1.4918552076e-05	1.3052023743e+03	1.2558102005e+03	3.0912686891e-12	3.4477058222e-12	1.1497026417e+04	1.0862088498e+04	-3.0644409559e-01	-3.5429894506e-01	6.5286691965e+03	5.8247989902e+03	-2.8599298667e-01	-2.8246367159e-01	-1.2956521308e+06	-1.6834071017e+06	-9.8335215630e+05	-1.2047602206e+06	2.8423776299e+02	3.5247474839e+02	2.6217142827e-05	3.5287371201e-05	-3.0611051630e+02	-9.1275962246e-06	-4.9392173801e+01	3.5643713311e-13	-3.8775497094e+05	-2.2140806428e+05	6.8236985401e+01	9.0702283740e-06
3.3184075600e+10	1.9392426590e+03	4.2968183521e+03	3.9907560400e+03	2.3969779000e-05	1.4849106387e-05	1.3049898240e+03	1.2556571284e+03	3.0816889772e-12	3.4354682924e-12	1.1507708625e+04	1.0872217379e+04	-3.0535609356e-01	-3.5336970626e-01	6.5330107068e+03	5.8266371157e+03	-2.8513227185e-01	-2.8215902737e-01	-1.2949154682e+06	-1.6822037531e+06	-9.7686950353e+05	-1.1959668926e+06	2.8423872592e+02	3.5253893578e+02	2.6194908599e-05	3.5254723313e-05	-3.0606231212e+02	-9.1206726134e-06	-4.9332695520e+01	3.5377931517e-13	-3.8728828495e+05	-2.1909738912e+05	6.8300209852e+01	9.0598147142e-06
3.3456075400e+10	1.9414618034e+03	4.3004586368e+03	3.9944412976e+03	2.3893887986e-05	1.4780229983e-05	1.3047757870e+03	1.2555040348e+03	3.0721676427e-12	3.4233162847e-12	1.1518371919e+04	1.0882327521e+04	-3.0427532318e-01	-3.5244806952e-01	6.5373490237e+03	5.8284747388e+03	-2.8427616918e-01	-2.8185711883e-01	-1.2941814320e+06	-1.6810034986e+06	-9.7037827535e+05	-1.1871644431e+06	2.8423625734e+02	3.5259897274e+02	2.6172734935e-05	3.5222197428e-05	-3.0601733920e+02	-9.1136580033e-06	-4.9271752249e+01	3.5114864205e-13	-3.8682206658e+05	-2.1678616779e+05	6.8362715398e+01	9.0494624934e-06
3.3728075200e+10	1.9436805168e+03	4.3040899618e+03	3.9981166069e+03	2.3818591422e-05	1.4711994019e-05	1.3045637298e+03	1.2553527747e+03	3.0627120622e-12	3.4112592254e-12	1.1529000947e+04	1.0892401164e+04	-3.0320360504e-01	-3.5153537197e-01	6.5416697145e+03	5.8302975812e+03	-2.8342678551e-01	-2.8155895960e-01	-1.2934436232e+06	-1.6797982620e+06	-9.6389293839e+05	-1.1783708024e+06	2.8423421886e+02	3.5265950254e+02	2.6150653216e-05	3.5189819065e-05	-3.0597335482e+02	-9.1065974032e-06	-4.9210955132e+01	3.4854716313e-13	-3.8635463877e+05	-2.1447786400e+05	6.8425283679e+01	9.0391658494e-06
3.4000075000e+10	1.9459013970e+03	4.3077121237e+03	4.0017818902e+03	2.3743887848e-05	1.4644393304e-05	1.3043538010e+03	1.2552034133e+03	3.0533219119e-12	3.3992964649e-12	1.1539595194e+04	1.0902437696e+04	-3.0214091137e-01	-3.5063155652e-01	6.5459721910e+03	5.8321050322e+03	-2.8258414203e-01	-2.8126455052e-01	-1.2927017473e+06	-1.6785876773e+06	-9.5741420707e+05	-1.1695868478e+06	2.8423280165e+02	3.5272075408e+02	2.6128664304e-05	3.5157588260e-05	-3.0593023354e+02	-9.0994945439e-06	-4.9150387717e+01	3.4597455300e-13	-3.8588593006e+05	-2.1217264070e+05	6.8487952424e+01	9.0289239554e-06
3.4272074800e+10	1.9481235689e+03	4.3113252755e+03	4.0054372736e+03	2.3669767635e-05	1.4577417457e-05	1.3041459133e+03	1.2550558890e+03	3.0439963347e-12	3.3874266637e-12	1.1550155197e+04	1.0912437727e+04	-3.0108708595e-01	-3.4973647033e-01	6.5502568502e+03	5.8338974586e+03	-2.8174811388e-01	-2.8097382158e-01	-1.2919559467e+06	-1.6773719310e+06	-9.5094180886e+05	-1.1608122324e+06	2.8423193425e+02	3.5278264038e+02	2.6106766901e-05	3.5125503258e-05	-3.0588800192e+02	-9.0923501783e-06	-4.9090024341e+01	3.4343032896e-13	-3.8541598432e+05	-2.0987042358e+05	6.8550706133e+01	9.0187363568e-06
3.4544074600e+10	1.9502928804e+03	4.3149349927e+03	4.0090859811e+03	2.3596097610e-05	1.4510977082e-05	1.3039364089e+03	1.2549082290e+03	3.0347263815e-12	3.3756379817e-12	1.1560697470e+04	1.0922420443e+04	-3.0004003878e-01	-3.4884850800e-01	6.5545390503e+03	5.8356901785e+03	-2.8091637723e-01	-2.8068562355e-01	-1.2912130497e+06	-1.6761596779e+06	-9.4446032859e+05	-1.1520278113e+06	2.8422753643e+02	3.5284025199e+02	2.6084926932e-05	3.5093535201e-05	-3.0584901166e+02	-9.0851205277e-06	-4.9028179881e+01	3.4091160018e-13	-3.8494662817e+05	-2.0756748274e+05	6.8612715558e+01	9.0086082693e-06
3.4816074400e+10	1.9524640922e+03	4.3185357366e+03	4.0127248770e+03	2.3522999535e-05	1.4445146487e-05	1.3037289585e+03	1.2547623896e+03	3.0255198075e-12	3.3639402998e-12	1.1571205735e+04	1.0932366940e+04	-2.9900167396e-01	-3.4796906839e-01	6.5588034636e+03	5.8374679075e+03	-2.8009114088e-01	-2.8040102822e-01	-1.2904662037e+06	-1.6749422519e+06	-9.3798530764e+05	-1.1432528622e+06	2.8422373430e+02	3.5289855120e+02	2.6063177629e-05	3.5061711010e-05	-3.0581085960e+02	-9.0778530471e-06	-4.8966568992e+01	3.3842049234e-13	-3.8447604819e+05	-2.0526755455e+05	6.8674816906e+01	8.9985333811e-06
3.5088074200e+10	1.9546372067e+03	4.3221275682e+03	4.0163540337e+03	2.3450466209e-05	1.4379917094e-05	1.3035235355e+03	1.2546183423e+03	3.0163759216e-12	3.3523325090e-12	1.1581680255e+04	1.0942277506e+04	-2.9797187419e-01	-3.4709802980e-01	6.5630502342e+03	5.8392307613e+03	-2.7927232097e-01	-2.8011998620e-01	-1.2897154398e+06	-1.6737196981e+06	-9.3151672345e+05	-1.1344873487e+06	2.8422052275e+02	3.5295753097e+02	2.6041518263e-05	3.5030029430e-05	-3.0577353449e+02	-9.0705491155e-06	-4.8905193151e+01	3.3595658741e-13	-3.8400425825e+05	-2.0297062521e+05	6.8737008220e+01	8.9885111672e-06
3.5360074000e+10	1.9568082653e+03	4.3257110347e+03	4.0199737505e+03	2.3378479885e-05	1.4315274763e-05	1.3033198424e+03	1.2544759195e+03	3.0072932440e-12	3.3408127561e-12	1.1592122707e+04	1.0952153802e+04	-2.9695007985e-01	-3.4623516736e-01	6.5672807090e+03	5.8409799626e+03	-2.7845953780e-01	-2.7984236992e-01	-1.2889612745e+06	-1.6724926899e+06	-9.2505342778e+05	-1.1257298363e+06	2.8421759571e+02	3.5301682706e+02	2.6019945183e-05	3.4998487237e-05	-3.0573728413e+02	-9.0632051216e-06	-4.8843922867e+01	3.3351951209e-13	-3.8353141542e+05	-2.0067640855e+05	6.8799231354e+01	8.9785420536e-06
3.5632073800e+10	1.9589450138e+03	4.3292892719e+03	4.0235859454e+03	2.3306964496e-05	1.4251165246e-05	1.3031157408e+03	1.2543339599e+03	2.9982667792e-12	3.3293738308e-12	1.1602542388e+04	1.0962007240e+04	-2.9593562622e-01	-3.4537951495e-01	6.5715037673e+03	5.8427246388e+03	-2.7765167980e-01	-2.7956749172e-01	-1.2882077925e+06	-1.6712663903e+06	-9.1858623065e+05	-1.1169688997e+06	2.8421254258e+02	3.5307352805e+02	2.5998439220e-05	3.4967067166e-05	-3.0570332652e+02	-9.0557992493e-06	-4.8781780915e+01	3.3110705161e-13	-3.8305859781e+05	-1.9838266907e+05	6.8860985468e+01	8.9686279462e-06
3.5904073600e+10	1.9610980039e+03	4.3328573148e+03	4.0271877775e+03	2.3236026415e-05	1.4187653560e-05	1.3029145519e+03	1.2541942270e+03	2.9893031806e-12	3.3180244220e-12	1.1612924783e+04	1.0971820591e+04	-2.9492992531e-01	-3.4453230566e-01	6.5757055715e+03	5.8444507531e+03	-2.7685059142e-01	-2.7929631558e-01	-1.2874486845e+06	-1.6700328159e+06	-9.1212947701e+05	-1.1082223477e+06	2.8420914442e+02	3.5313218735e+02	2.5977029896e-05	3.4935793356e-05	-3.0566953725e+02	-9.0483728551e-06	-4.8720324934e+01	3.2872124135e-13	-3.8258413137e+05	-1.9609287066e+05	6.8923042934e+01	8.9587634599e-06
3.6176073400e+10	1.9632525955e+03	4.3364167024e+03	4.0307801585e+03	2.3165625670e-05	1.4124710597e-05	1.3027152795e+03	1.2540561766e+03	2.9803996183e-12	3.3067606733e-12	1.1623274492e+04	1.0981599202e+04	-2.9393234870e-01	-3.4369303668e-01	6.5798903354e+03	5.8461625130e+03	-2.7605560195e-01	-2.7902850313e-01	-1.2866858132e+06	-1.6687943343e+06	-9.0567898329e+05	-1.0994849759e+06	2.8420629874e+02	3.5319147770e+02	2.5955707609e-05	3.4904657279e-05	-3.0563654393e+02	-9.0409150733e-06	-4.8659102919e+01	3.2636105504e-13	-3.8210852108e+05	-1.9380599260e+05	6.8985178952e+01	8.9489496699e-06
3.6448073200e+10	1.9654032935e+03	4.3399680435e+03	4.0343634682e+03	2.3095743537e-05	1.4062320907e-05	1.3025175395e+03	1.2539195922e+03	2.9715546566e-12	3.2955805418e-12	1.1633593369e+04	1.0991345229e+04	-2.9294260057e-01	-3.4286145608e-01	6.5840597071e+03	5.8478615593e+03	-2.7526641818e-01	-2.7876390174e-01	-1.2859198940e+06	-1.6675518595e+06	-8.9923316536e+05	-1.0907548075e+06	2.8420359077e+02	3.5325089913e+02	2.5934468381e-05	3.4873655066e-05	-3.0560457531e+02	-9.0334226301e-06	-4.8597947277e+01	3.2402588517e-13	-3.8163196548e+05	-1.9152164211e+05	6.9047308363e+01	8.9391866846e-06
3.6720073000e+10	1.9675221651e+03	4.3435141852e+03	4.0379393497e+03	2.3026312585e-05	1.4000438558e-05	1.3023194905e+03	1.2537834859e+03	2.9627636704e-12	3.2844778941e-12	1.1643889799e+04	1.1001068482e+04	-2.9195962672e-01	-3.4203674553e-01	6.5882214743e+03	5.8495557745e+03	-2.7448187505e-01	-2.7850192411e-01	-1.2851544368e+06	-1.6663098593e+06	-8.9278406253e+05	-1.0820219371e+06	2.8419893620e+02	3.5330794255e+02	2.5913294904e-05	3.4842771972e-05	-3.0557483550e+02	-9.0258740278e-06	-4.8536004633e+01	3.2171422371e-13	-3.8115542254e+05	-1.8923787453e+05	6.9109006348e+01	8.9294770686e-06
3.6992072800e+10	1.9696423895e+03	4.3470518511e+03	4.0415059807e+03	2.2957400186e-05	1.3939102595e-05	1.3021232869e+03	1.2536489906e+03	2.9540308699e-12	3.2734579690e-12	1.1654154270e+04	1.1010757824e+04	-2.9098447454e-01	-3.4121965989e-01	6.5923666097e+03	5.8512360071e+03	-2.7370321524e-01	-2.7824318000e-01	-1.2843853273e+06	-1.6650631131e+06	-8.8634108245e+05	-1.0732980480e+06	2.8419480829e+02	3.5336558326e+02	2.5892206455e-05	3.4812023209e-05	-3.0554587048e+02	-9.0182975905e-06	-4.8474296312e+01	3.1942709909e-13	-3.8067778584e+05	-1.8695696558e+05	6.9170774968e+01	8.9198167546e-06
3.7264072600e+10	1.9717639679e+03	4.3505810971e+03	4.0450634267e+03	2.2889000068e-05	1.3878305626e-05	1.3019289055e+03	1.2535160823e+03	2.9453556420e-12	3.2625197944e-12	1.1664387020e+04	1.1020413516e+04	-2.9001704270e-01	-3.4041009443e-01	6.5964952431e+03	5.8529023615e+03	-2.7293036605e-01	-2.7798762683e-01	-1.2836125940e+06	-1.6638116617e+06	-8.7990420357e+05	-1.0645831059e+06	2.8419120246e+02	3.5342381501e+02	2.5871202372e-05	3.4781407646e-05	-3.0551767034e+02	-9.0106944426e-06	-4.8412823215e+01	3.1716415239e-13	-3.8019906770e+05	-1.8467890232e+05	6.9232612545e+01	8.9102052738e-06
3.7536072400e+10	1.9738777578e+03	4.3541028868e+03	4.0486122644e+03	2.2821086454e-05	1.3818028138e-05	1.3017357335e+03	1.2533844255e+03	2.9367360971e-12	3.2516607678e-12	1.1674590926e+04	1.1030038924e+04	-2.8905692687e-01	-3.3960771865e-01	6.6006099917e+03	5.8545574808e+03	-2.7216290481e-01	-2.7773504693e-01	-1.2828374022e+06	-1.6625569929e+06	-8.7347080587e+05	-1.0558738442e+06	2.8418743548e+02	3.5348181475e+02	2.5850276607e-05	3.4750919775e-05	-3.0549062237e+02	-9.0030583157e-06	-4.8351307916e+01	3.1492467071e-13	-3.7971959067e+05	-1.8240303830e+05	6.9294379265e+01	8.9006431675e-06
3.7808072200e+10	1.9759574927e+03	4.3576198734e+03	4.0521540169e+03	2.2753597739e-05	1.3758228472e-05	1.3015420647e+03	1.2532531095e+03	2.9281680002e-12	3.2408752988e-12	1.1684773762e+04	1.1039643181e+04	-2.8810316657e-01	-3.3881178808e-01	6.6047180901e+03	5.8562087489e+03	-2.7139976572e-01	-2.7748489878e-01	-1.2820630415e+06	-1.6613033022e+06	-8.6703340343e+05	-1.0471609407e+06	2.8418155793e+02	3.5353723530e+02	2.5829413136e-05	3.4720546014e-05	-3.0546585642e+02	-8.9953692672e-06	-4.8288955249e+01	3.1270729863e-13	-3.7924026071e+05	-1.8012753732e+05	6.9355677377e+01	8.8911328775e-06
3.8080072000e+10	1.9780387672e+03	4.3611285667e+03	4.0556867499e+03	2.2686604829e-05	1.3698947730e-05	1.3013501818e+03	1.2531233305e+03	2.9196558014e-12	3.2301689188e-12	1.1694925437e+04	1.1049214426e+04	-2.8715686185e-01	-3.3802309732e-01	6.6088099502e+03	5.8578463727e+03	-2.7064225516e-01	-2.7723782949e-01	-1.2812851091e+06	-1.6600449920e+06	-8.6060209041e+05	-1.0384569415e+06	2.8417621052e+02	3.5359325414e+02	2.5808632394e-05	3.4690302451e-05	-3.0544181681e+02	-8.9876570987e-06	-4.8226851291e+01	3.1051311743e-13	-3.7875988292e+05	-1.7785485105e+05	6.9417043618e+01	8.8816700571e-06
3.8352071800e+10	1.9801215829e+03	4.3646290205e+03	4.0592105263e+03	2.2620101834e-05	1.3640179011e-05	1.3011600627e+03	1.2529950661e+03	2.9111989206e-12	3.2195407136e-12	1.1705046178e+04	1.1058752907e+04	-2.8621791822e-01	-3.3724154880e-01	6.6128856966e+03	5.8594704518e+03	-2.6989030491e-01	-2.7699379927e-01	-1.2805036322e+06	-1.6587821010e+06	-8.5417684596e+05	-1.0297618130e+06	2.8417138887e+02	3.5364986529e+02	2.5787933745e-05	3.4660188007e-05	-3.0541849419e+02	-8.9799228234e-06	-4.8164996645e+01	3.0834179292e-13	-3.7827846884e+05	-1.7558496707e+05	6.9478476426e+01	8.8722542620e-06
3.8624071600e+10	1.9821959603e+03	4.3681222710e+03	4.0627259591e+03	2.2554062142e-05	1.3581902644e-05	1.3009710503e+03	1.2528679596e+03	2.9027954218e-12	3.2089880443e-12	1.1715139057e+04	1.1068262233e+04	-2.8528591942e-01	-3.3646680584e-01	6.6169481385e+03	5.8610838472e+03	-2.6914347412e-01	-2.7675258050e-01	-1.2797198753e+06	-1.6575162457e+06	-8.4775481309e+05	-1.0210719921e+06	2.8416635129e+02	3.5370617530e+02	2.5767310761e-05	3.4630196921e-05	-3.0539631192e+02	-8.9721594978e-06	-4.8103090643e+01	3.0619262253e-13	-3.7779637041e+05	-1.7331717902e+05	6.9539824015e+01	8.8628861600e-06
3.8896071400e+10	1.9842436237e+03	4.3716101613e+03	4.0662341092e+03	2.2488442617e-05	1.3524088927e-05	1.3007819694e+03	1.2527413842e+03	2.8944422882e-12	3.1985069088e-12	1.1725209466e+04	1.1077748759e+04	-2.8436019395e-01	-3.3569834248e-01	6.6210022810e+03	5.8626917032e+03	-2.6840102396e-01	-2.7651379358e-01	-1.2789361266e+06	-1.6562503511e+06	-8.4133077767e+05	-1.0123809784e+06	2.8415974752e+02	3.5376055793e+02	2.5746752306e-05	3.4600319662e-05	-3.0537605206e+02	-8.9643536893e-06	-4.8040585214e+01	3.0406462063e-13	-3.7731422453e+05	-1.7105020076e+05	6.9600810413e+01	8.8535673564e-06
3.9168071200e+10	1.9862996757e+03	4.3750892822e+03	4.0697330980e+03	2.2423311083e-05	1.3466776816e-05	1.3005950375e+03	1.2526164966e+03	2.8861437757e-12	3.1881025702e-12	1.1735247598e+04	1.1087200906e+04	-2.8344179180e-01	-3.3493691571e-01	6.6250387864e+03	5.8642843983e+03	-2.6766420691e-01	-2.7627806486e-01	-1.2781480590e+06	-1.6549789043e+06	-8.3491469387e+05	-1.0037011541e+06	2.8415416758e+02	3.5381613032e+02	2.5726278195e-05	3.4570571733e-05	-3.0535618413e+02	-8.9565342676e-06	-4.7978540980e+01	3.0195879448e-13	-3.7683084526e+05	-1.6878646024e+05	6.9661962740e+01	8.8442935383e-06
3.9440071000e+10	1.9883727218e+03	4.3785588470e+03	4.0732225197e+03	2.2358679312e-05	1.3409970452e-05	1.3004107722e+03	1.2524935571e+03	2.8779004687e-12	3.1777756036e-12	1.1745251260e+04	1.1096616055e+04	-2.8253089180e-01	-3.3418263372e-01	6.6290554923e+03	5.8658596576e+03	-2.6693327007e-01	-2.7604551602e-01	-1.2773546364e+06	-1.6537005843e+06	-8.2850898608e+05	-9.9503553273e+05	2.8415023883e+02	3.5387364725e+02	2.5705892722e-05	3.4540956042e-05	-3.0533632737e+02	-8.9487088600e-06	-4.7917215067e+01	2.9987513489e-13	-3.7634594789e+05	-1.6652654665e+05	6.9723408421e+01	8.8350633195e-06
3.9712070800e+10	1.9904334917e+03	4.3820217759e+03	4.0767040356e+03	2.2294481808e-05	1.3353626521e-05	1.3002273038e+03	1.2523715750e+03	2.8697078915e-12	3.1675201620e-12	1.1755228950e+04	1.1106004236e+04	-2.8162647648e-01	-3.3343471388e-01	6.6330603422e+03	5.8674256593e+03	-2.6620707144e-01	-2.7581556337e-01	-1.2765595070e+06	-1.6524200519e+06	-8.2210531653e+05	-9.8637372479e+05	2.8414580088e+02	3.5393050724e+02	2.5685578428e-05	3.4511457974e-05	-3.0531774027e+02	-8.9408552862e-06	-4.7855728840e+01	2.9781227044e-13	-3.7586054493e+05	-1.6426840827e+05	6.9784706359e+01	8.8258795460e-06
3.9984070600e+10	1.9924687059e+03	4.3854794052e+03	4.0801784178e+03	2.2230687023e-05	1.3297722872e-05	1.3000437888e+03	1.2522501003e+03	2.8615637950e-12	3.1573332455e-12	1.1765184573e+04	1.1115370071e+04	-2.8072805719e-01	-3.3269276806e-01	6.6370569478e+03	5.8689861471e+03	-2.6548507749e-01	-2.7558792889e-01	-1.2757643330e+06	-1.6511394377e+06	-8.1569989173e+05	-9.7771099491e+05	2.8413987785e+02	3.5398553456e+02	2.5665327231e-05	3.4482070535e-05	-3.0530098743e+02	-8.9329641511e-06	-4.7793688466e+01	2.9576945054e-13	-3.7537510470e+05	-1.6201110318e+05	6.9845656705e+01	8.8167433045e-06
4.0256070400e+10	1.9945053139e+03	4.3889291470e+03	4.0836442525e+03	2.2167344765e-05	1.3242287272e-05	1.2998619068e+03	1.2521300044e+03	2.8534712609e-12	3.1472186167e-12	1.1775110726e+04	1.1124704784e+04	-2.7983640024e-01	-3.3195734486e-01	6.6410382311e+03	5.8705337738e+03	-2.6476821585e-01	-2.7536307966e-01	-1.2749658060e+06	-1.6498545207e+06	-8.0930034908e+05	-9.6905684772e+05	2.8413444936e+02	3.5404111200e+02	2.5645154029e-05	3.4452805216e-05	-3.0528489456e+02	-8.9250574934e-06	-4.7731902354e+01	2.9374735582e-13	-3.7488871473e+05	-1.5975649863e+05	6.9906662639e+01	8.8076511861e-06
4.0528070200e+10	1.9965433169e+03	4.3923710503e+03	4.0871015972e+03	2.2104449857e-05	1.3187313714e-05	1.2996816383e+03	1.2520112676e+03	2.8454297711e-12	3.1371754675e-12	1.1785007617e+04	1.1134008604e+04	-2.7895142459e-01	-3.3122835957e-01	6.6450043053e+03	5.8720686304e+03	-2.6405642730e-01	-2.7514098108e-01	-1.2741639511e+06	-1.6485653364e+06	-8.0290666885e+05	-9.6041125190e+05	2.8412951141e+02	3.5409723422e+02	2.5625058245e-05	3.4423661036e-05	-3.0526945313e+02	-8.9171361426e-06	-4.7670370707e+01	2.9174569639e-13	-3.7440138523e+05	-1.5750458305e+05	6.9967722807e+01	8.7986027902e-06
4.0800070000e+10	1.9985711282e+03	4.3958062867e+03	4.0905511315e+03	2.2041974301e-05	1.3132782359e-05	1.2995022454e+03	1.2518934957e+03	2.8374373146e-12	3.1272011083e-12	1.1794878672e+04	1.1143285586e+04	-2.7807269520e-01	-3.3050546590e-01	6.6489583342e+03	5.8735939924e+03	-2.6334924017e-01	-2.7492138742e-01	-1.2733602212e+06	-1.6472737469e+06	-7.9651553890e+05	-9.5177007237e+05	2.8412421197e+02	3.5415287467e+02	2.5605032765e-05	3.4394631794e-05	-3.0525515525e+02	-8.9091919411e-06	-4.7608749673e+01	2.8976379367e-13	-3.7391352569e+05	-1.5525453347e+05	7.0028662702e+01	8.7895990287e-06
4.1072069800e+10	2.0005826201e+03	4.3992354902e+03	4.0939932336e+03	2.1979901504e-05	1.3078680463e-05	1.2993233369e+03	1.2517764770e+03	2.8294926291e-12	3.1172938057e-12	1.1804725763e+04	1.1152537949e+04	-2.7719995449e-01	-3.2978845031e-01	6.6529020138e+03	5.8751116245e+03	-2.6264638727e-01	-2.7470415644e-01	-1.2725553923e+06	-1.6459807513e+06	-7.9012519860e+05	-9.4313110543e+05	2.8411810201e+02	3.5420749199e+02	2.5585073646e-05	3.4365713858e-05	-3.0524225658e+02	-8.9012210405e-06	-4.7546859886e+01	2.8780117662e-13	-3.7342535906e+05	-1.5300590682e+05	7.0089389975e+01	8.7806402120e-06
4.1344069600e+10	2.0025956964e+03	4.4026569705e+03	4.0974269946e+03	2.1918262126e-05	1.3025024029e-05	1.2991460087e+03	1.2516607748e+03	2.8215975492e-12	3.1074557360e-12	1.1814544098e+04	1.1161759985e+04	-2.7633367403e-01	-3.2907764085e-01	6.6568307272e+03	5.8766166891e+03	-2.6194845261e-01	-2.7448958320e-01	-1.2717472807e+06	-1.6446835596e+06	-7.8374071518e+05	-9.3450065966e+05	2.8411248931e+02	3.5426266042e+02	2.5565190465e-05	3.4336914407e-05	-3.0522997589e+02	-8.8932380969e-06	-4.7485233880e+01	2.8585818678e-13	-3.7293627888e+05	-1.5075994448e+05	7.0150171115e+01	8.7717239421e-06
4.1616069400e+10	2.0046103588e+03	4.4060707750e+03	4.1008524696e+03	2.1857051292e-05	1.2971807438e-05	1.2989702424e+03	1.2515463707e+03	2.8137515835e-12	3.0976861375e-12	1.1824333877e+04	1.1170951911e+04	-2.7547377658e-01	-3.2837295827e-01	6.6607445832e+03	5.8781092727e+03	-2.6125537995e-01	-2.7427763522e-01	-1.2709359105e+06	-1.6433822053e+06	-7.7736206958e+05	-9.2587870492e+05	2.8410737001e+02	3.5431837487e+02	2.5545382666e-05	3.4308232506e-05	-3.0521830535e+02	-8.8852438544e-06	-4.7423871642e+01	2.8393455400e-13	-3.7244629476e+05	-1.4851663535e+05	7.0211004866e+01	8.7628498399e-06
4.1888069200e+10	2.0066092024e+03	4.4094786236e+03	4.1042706364e+03	2.1796230696e-05	1.2919004940e-05	1.2987949533e+03	1.2514326927e+03	2.8059520533e-12	3.0879815017e-12	1.1834100076e+04	1.1180119648e+04	-2.7461966987e-01	-3.2767394154e-01	6.6646482250e+03	5.8795942319e+03	-2.6056650882e-01	-2.7406796790e-01	-1.2701234443e+06	-1.6420794635e+06	-7.7098429749e+05	-9.1725904270e+05	2.8410147218e+02	3.5437310295e+02	2.5525640015e-05	3.4279659522e-05	-3.0520798720e+02	-8.8772257566e-06	-4.7362260571e+01	2.8202944843e-13	-3.7195601911e+05	-1.4627474521e+05	7.0271630770e+01	8.7540195065e-06
4.2160069000e+10	2.0085880734e+03	4.4128809513e+03	4.1076817587e+03	2.1735788320e-05	1.2866606848e-05	1.2986198797e+03	1.2513195981e+03	2.7981980034e-12	3.0783405021e-12	1.1843843984e+04	1.1189264728e+04	-2.7377116763e-01	-3.2698043560e-01	6.6685428031e+03	5.8810727779e+03	-2.5988165201e-01	-2.7386048001e-01	-1.2693104113e+06	-1.6407760191e+06	-7.6460619988e+05	-9.0864016764e+05	2.8409449397e+02	3.5442648046e+02	2.5505959767e-05	3.4251192829e-05	-3.0519919252e+02	-8.8691814724e-06	-4.7300281528e+01	2.8014249869e-13	-3.7146560784e+05	-1.4403396776e+05	7.0331986493e+01	8.7452330622e-06
4.2432068800e+10	2.0105673621e+03	4.4162758399e+03	4.1110848068e+03	2.1675759044e-05	1.2814631708e-05	1.2984462579e+03	1.2512077217e+03	2.7904915512e-12	3.0687656645e-12	1.1853560174e+04	1.1198380671e+04	-2.7292880595e-01	-3.2629280964e-01	6.6724230940e+03	5.8825394030e+03	-2.5920146927e-01	-2.7365550683e-01	-1.2684943271e+06	-1.6394686916e+06	-7.5823355058e+05	-9.0002927405e+05	2.8408791894e+02	3.5448029366e+02	2.5486352774e-05	3.4222840591e-05	-3.0519103302e+02	-8.8611273358e-06	-4.7238536223e+01	2.7827411340e-13	-3.7097436447e+05	-1.4179572347e+05	7.0392374711e+01	8.7364878173e-06
4.2704068600e+10	2.0125470686e+03	4.4196633345e+03	4.1144798323e+03	2.1616138312e-05	1.2763074302e-05	1.2982740712e+03	1.2510970466e+03	2.7828322330e-12	3.0592562771e-12	1.1863248835e+04	1.1207467680e+04	-2.7209251348e-01	-3.2561099390e-01	6.6762892002e+03	5.8839941894e+03	-2.5852590837e-01	-2.7345301904e-01	-1.2676752148e+06	-1.6381575134e+06	-7.5186633056e+05	-8.9142633185e+05	2.8408174357e+02	3.5453453788e+02	2.5466818507e-05	3.4194601927e-05	-3.0518350220e+02	-8.8530640108e-06	-4.7177024588e+01	2.7642404412e-13	-3.7048229854e+05	-1.3956000130e+05	7.0452794303e+01	8.7277834199e-06
