# This ASPECT-compatible file contains data to calculate the thermodynamic driving force in the PhaseTransitionKinetics material model. This table is for lower-mtz <==> upper-mtz evaluated along an isentrope produced by the BurnMan software.
# POINTS: 501
#
# pressure (Pa), temperature (K), density a (kg/m3), density b (kg/m3), thermal expansivity a (1/K), thermal expansivity b (1/K), specific heat a (J/K/kg), specific heat b (J/K/kg), compressibility a (1/Pa), compressibility b (1/Pa), seismic Vp a (m/s), seismic Vp b (m/s), seismic dVp/dT a (m/s/K), seismic dVp/dT b (m/s/K), seismic Vs a (m/s), seismic Vs b (m/s), seismic dVs/dT a (m/s/K), seismic dVs/dT b (m/s/K), molar internal energy a (J/mol), molar internal energy b (J/mol), molar Gibbs a (J/mol), molar Gibbs b (J/mol), molar entropy a (J/mol), molar entropy b (J/mol), molar volume a (m^3/mol), molar volume b (m^3/mol), delta density (kg/m3), delta thermal expansivity (1/K), delta specific heat (J/K/kg), delta compressibility (1/Pa), delta internal energy (J/mol), delta molar Gibbs (J/mol), delta molar entropy (J/K/mol), delta molar volume (m^3/mol)
pressure	temperature	density_a	density_b	thermal_expansivity_a	thermal_expansivity_b	specific_heat_a	specific_heat_b	compressibility_a	compressibility_b	pressure_wave_velocity_a	pressure_wave_velocity_b	pressure_wave_velocity_T_derivative_a	pressure_wave_velocity_T_derivative_b	shear_wave_velocity_a	shear_wave_velocity_b	shear_wave_velocity_T_derivative_a	shear_wave_velocity_T_derivative_b	molar_internal_energy_a	molar_internal_energy_b	molar_gibbs_a	molar_gibbs_b	molar_entropy_a	molar_entropy_b	molar_volume_a	molar_volume_b	delta_density	delta_thermal_expansivity	delta_specific_heat	delta_compressibility	delta_molar_internal_energy	delta_molar_gibbs	delta_molar_entropy	delta_molar_volume
2.6112080800e+10	1.8752203539e+03	3.8915848875e+03	3.8139134150e+03	1.6886721025e-05	1.9621654882e-05	1.2601317631e+03	1.2705138818e+03	3.7874998313e-12	4.0588436661e-12	1.0597806062e+04	1.0326656077e+04	-3.8073673395e-01	-4.1070263527e-01	5.7750338378e+03	5.6152027551e+03	-2.9137352912e-01	-3.4222155472e-01	-1.7124858636e+06	-1.7200707446e+06	-1.4258925031e+06	-1.4212117947e+06	3.5059360467e+02	3.5431243540e+02	3.6153136593e-05	3.6889930287e-05	-7.7671472515e+01	2.7349338564e-06	1.0382118691e+01	2.7134383486e-13	-7.5848809742e+03	4.6807084293e+03	3.7188307301e+00	7.3679369441e-07
2.6384080600e+10	1.8781027335e+03	3.8955140016e+03	3.8180562272e+03	1.6798769254e-05	1.9519229219e-05	1.2599473986e+03	1.2702725611e+03	3.7725772819e-12	4.0421312098e-12	1.0608730422e+04	1.0338475349e+04	-3.7955336551e-01	-4.0923745028e-01	5.7771116507e+03	5.6183767883e+03	-2.9096859876e-01	-3.4152846059e-01	-1.7113284123e+06	-1.7188732278e+06	-1.4170745181e+06	-1.4122045652e+06	3.5070034735e+02	3.5439069715e+02	3.6116671624e-05	3.6849902575e-05	-7.7457774353e+01	2.7204599652e-06	1.0325162472e+01	2.6955392786e-13	-7.5448155470e+03	4.8699529428e+03	3.6903497950e+00	7.3323095167e-07
2.6656080400e+10	1.8809964767e+03	3.8994304520e+03	3.8221850208e+03	1.6711765471e-05	1.9417969857e-05	1.2597660485e+03	1.2700351818e+03	3.7577882840e-12	4.0255752768e-12	1.0619605975e+04	1.0350238939e+04	-3.7838332924e-01	-4.0778944502e-01	5.7791680222e+03	5.6215242768e+03	-2.9056928372e-01	-3.4084401064e-01	-1.7101627092e+06	-1.7176670213e+06	-1.4082707215e+06	-1.4032124489e+06	3.5080872937e+02	3.5447079855e+02	3.6080397313e-05	3.6810096642e-05	-7.7245431132e+01	2.7062043861e-06	1.0269133346e+01	2.6778699285e-13	-7.5043120914e+03	5.0582726674e+03	3.6620691818e+00	7.2969932921e-07
2.6928080200e+10	1.8837363363e+03	3.9033450722e+03	3.8263121379e+03	1.6625364248e-05	1.9317459914e-05	1.2595807705e+03	1.2697937402e+03	3.7430886060e-12	4.0091270062e-12	1.0630495505e+04	1.0362014548e+04	-3.7722051560e-01	-4.0635092595e-01	5.7812510803e+03	5.6247016799e+03	-2.9017154824e-01	-3.4016205096e-01	-1.7090154414e+06	-1.7164785656e+06	-1.3994230818e+06	-1.3941768053e+06	3.5090319057e+02	3.5453705017e+02	3.6044212694e-05	3.6770392725e-05	-7.7032934327e+01	2.6920956657e-06	1.0212969731e+01	2.6603840019e-13	-7.4631241906e+03	5.2462765697e+03	3.6338596008e+00	7.2618003163e-07
2.7200080000e+10	1.8863619015e+03	3.9072552785e+03	3.8304346404e+03	1.6539639450e-05	1.9217787234e-05	1.2593932745e+03	1.2695501994e+03	3.7284876799e-12	3.9927965965e-12	1.0641383998e+04	1.0373785986e+04	-3.7606628122e-01	-4.0492358607e-01	5.7833493333e+03	5.6278954679e+03	-2.8977632153e-01	-3.3948400231e-01	-1.7078802597e+06	-1.7153015744e+06	-1.3905454028e+06	-1.3851115864e+06	3.5098750958e+02	3.5459326032e+02	3.6008141258e-05	3.6730818616e-05	-7.6820638060e+01	2.6781477847e-06	1.0156924855e+01	2.6430891658e-13	-7.4213147694e+03	5.4338163675e+03	3.6057507394e+00	7.2267735823e-07
2.7472079800e+10	1.8889933276e+03	3.9111533452e+03	3.8345437323e+03	1.6454818618e-05	1.9119224061e-05	1.2592085485e+03	1.2693102917e+03	3.7140147811e-12	3.9766160082e-12	1.0652226415e+04	1.0385504779e+04	-3.7492473555e-01	-4.0351256554e-01	5.7854280378e+03	5.6310649221e+03	-2.8938640600e-01	-3.3881412596e-01	-1.7067378656e+06	-1.7141169430e+06	-1.3816797904e+06	-1.3760593304e+06	3.5107299561e+02	3.5465082779e+02	3.5972253600e-05	3.6691457921e-05	-7.6609612888e+01	2.6644054430e-06	1.0101743211e+01	2.6260122713e-13	-7.3790774107e+03	5.6204599817e+03	3.5778321817e+00	7.1920432143e-07
2.7744079600e+10	1.8916306342e+03	3.9150393739e+03	3.8386395317e+03	1.6370887166e-05	1.9021751435e-05	1.2590265439e+03	1.2690739504e+03	3.6996681345e-12	3.9605830622e-12	1.0663023170e+04	1.0397171438e+04	-3.7379567066e-01	-4.0211756854e-01	5.7874873557e+03	5.6342102680e+03	-2.8900171838e-01	-3.3815228197e-01	-1.7055883219e+06	-1.7129247432e+06	-1.3728262058e+06	-1.3670199907e+06	3.5115963839e+02	3.5470973953e+02	3.5936547903e-05	3.6652308412e-05	-7.6399842171e+01	2.6508642688e-06	1.0047406446e+01	2.6091492771e-13	-7.3364213195e+03	5.8062151765e+03	3.5501011346e+00	7.1576050974e-07
2.8016079400e+10	1.8941807463e+03	3.9189194071e+03	3.8427289249e+03	1.6287653184e-05	1.8925137710e-05	1.2588434227e+03	1.2688367514e+03	3.6854230687e-12	3.9446704800e-12	1.0673809367e+04	1.0408823768e+04	-3.7267570044e-01	-4.0073429122e-01	5.7895543156e+03	5.6373631457e+03	-2.8862001176e-01	-3.3749504055e-01	-1.7044466531e+06	-1.7117398577e+06	-1.3639519120e+06	-1.3579604945e+06	3.5123872344e+02	3.5476120911e+02	3.5900967942e-05	3.6613303397e-05	-7.6190482243e+01	2.6374845258e-06	9.9933287215e+00	2.5924741129e-13	-7.2932046241e+03	5.9914175391e+03	3.5224856661e+00	7.1233545587e-07
2.8288079200e+10	1.8966826794e+03	3.9227909920e+03	3.8468091198e+03	1.6205182151e-05	1.8829460392e-05	1.2586607823e+03	1.2686005246e+03	3.6712880526e-12	3.9288873678e-12	1.0684570607e+04	1.0420446303e+04	-3.7156604132e-01	-3.9936424755e-01	5.7916177290e+03	5.6405104554e+03	-2.8824214898e-01	-3.3684371145e-01	-1.7033066318e+06	-1.7105561273e+06	-1.3550705484e+06	-1.3488946177e+06	3.5131392065e+02	3.5480893398e+02	3.5865535606e-05	3.6574468765e-05	-7.5981872218e+01	2.6242782414e-06	9.9397422286e+00	2.5759931519e-13	-7.2494954439e+03	6.1759306734e+03	3.4950133299e+00	7.0893315953e-07
2.8560079000e+10	1.8991890427e+03	3.9266508555e+03	3.8508763889e+03	1.6123561814e-05	1.8734823537e-05	1.2584807313e+03	1.2683676847e+03	3.6572744864e-12	3.9132460231e-12	1.0695287629e+04	1.0432018381e+04	-3.7046831476e-01	-3.9800945728e-01	5.7936625522e+03	5.6436346279e+03	-2.8786928308e-01	-3.3620003901e-01	-1.7021598608e+06	-1.7093652478e+06	-1.3462005443e+06	-1.3398409690e+06	3.5139014529e+02	3.5485786619e+02	3.5830280098e-05	3.6535839064e-05	-7.5774466530e+01	2.6112617226e-06	9.8869534572e+00	2.5597153676e-13	-7.2053869556e+03	6.3595752901e+03	3.4677209016e+00	7.0555896520e-07
2.8832078800e+10	1.9016998479e+03	3.9304990939e+03	3.8549308435e+03	1.6042778733e-05	1.8641209774e-05	1.2583032248e+03	1.2681381707e+03	3.6433807194e-12	3.8977444294e-12	1.0705960824e+04	1.0443540479e+04	-3.6938232968e-01	-3.9666966919e-01	5.7956889401e+03	5.6467358765e+03	-2.8750133731e-01	-3.3556390101e-01	-1.7010064003e+06	-1.7081672880e+06	-1.3373418591e+06	-1.3307995004e+06	3.5146738751e+02	3.5490799334e+02	3.5795199704e-05	3.6497412200e-05	-7.5568250341e+01	2.5984310407e-06	9.8349458444e+00	2.5436370997e-13	-7.1608877304e+03	6.5423587276e+03	3.4406058286e+00	7.0221249669e-07
2.9104078600e+10	1.9041531409e+03	3.9343397438e+03	3.8589770289e+03	1.5962705530e-05	1.8548466590e-05	1.2581257491e+03	1.2679090893e+03	3.6295902679e-12	3.8823645392e-12	1.0716613548e+04	1.0455037569e+04	-3.6833093656e-01	-3.9534209431e-01	5.7977148720e+03	5.6498351659e+03	-2.8714274528e-01	-3.3493305463e-01	-1.6998562391e+06	-1.7069721500e+06	-1.3284726693e+06	-1.3217481695e+06	3.5153987544e+02	3.5495349811e+02	3.5760256908e-05	3.6459144210e-05	-7.5362714908e+01	2.5857610597e-06	9.7833401765e+00	2.5277427132e-13	-7.1159109133e+03	6.7244997557e+03	3.4136226639e+00	6.9888730256e-07
2.9376078400e+10	1.9065918780e+03	3.9381700170e+03	3.8630119395e+03	1.5883413712e-05	1.8456674809e-05	1.2579500129e+03	1.2676823838e+03	3.6159125760e-12	3.8671159206e-12	1.0727229779e+04	1.0466492950e+04	-3.6724017746e-01	-3.9402831468e-01	5.7997280138e+03	5.6529182303e+03	-2.8677668133e-01	-3.3430888875e-01	-1.6987025644e+06	-1.7057730709e+06	-1.3196080212e+06	-1.3127021661e+06	3.5161161654e+02	3.5499841146e+02	3.5725476399e-05	3.6421062685e-05	-7.5158077536e+01	2.5732610969e-06	9.7323709190e+00	2.5120334461e-13	-7.0705064875e+03	6.9058550905e+03	3.3867949133e+00	6.9558628534e-07
2.9648078200e+10	1.9090342340e+03	3.9419890092e+03	3.8670344834e+03	1.5804921053e-05	1.8365855912e-05	1.2577766913e+03	1.2674588240e+03	3.6023498949e-12	3.8520010290e-12	1.0737803615e+04	1.0477900188e+04	-3.6618566548e-01	-3.9272884476e-01	5.8017233932e+03	5.6559792767e+03	-2.8642122419e-01	-3.3369190774e-01	-1.6975424909e+06	-1.7045672111e+06	-1.3107542589e+06	-1.3036678896e+06	3.5168428674e+02	3.5504442131e+02	3.5690865619e-05	3.6383176981e-05	-7.4954525894e+01	2.5609348597e-06	9.6821327320e+00	2.4965113411e-13	-7.0247202310e+03	7.0863692631e+03	3.3601345643e+00	6.9231136229e-07
2.9920078000e+10	1.9114802167e+03	3.9457967614e+03	3.8710445538e+03	1.5727216243e-05	1.8275998837e-05	1.2576057469e+03	1.2672383709e+03	3.5889008715e-12	3.8370187913e-12	1.0748335281e+04	1.0489259111e+04	-3.6514215784e-01	-3.9144345641e-01	5.8037011228e+03	5.6590183110e+03	-2.8607039020e-01	-3.3308201318e-01	-1.6963760854e+06	-1.7033546771e+06	-1.3019113421e+06	-1.2946452929e+06	3.5175787872e+02	3.5509152522e+02	3.5656423406e-05	3.6345487127e-05	-7.4752207578e+01	2.5487825940e-06	9.6326240926e+00	2.4811791978e-13	-6.9785917266e+03	7.2660492161e+03	3.3336464993e+00	6.8906372088e-07
3.0192077800e+10	1.9138637829e+03	3.9495974459e+03	3.8750470356e+03	1.5650171604e-05	1.8186946975e-05	1.2574345671e+03	1.2670180083e+03	3.5755489289e-12	3.8221504437e-12	1.0758849191e+04	1.0500596305e+04	-3.6410740106e-01	-3.9017099220e-01	5.8056802193e+03	5.6620576083e+03	-2.8572264910e-01	-3.3247740784e-01	-1.6952139781e+06	-1.7021459662e+06	-1.2930559918e+06	-1.2856108716e+06	3.5182627783e+02	3.5513355412e+02	3.5622111349e-05	3.6307946383e-05	-7.4550410287e+01	2.5367753710e-06	9.5834412573e+00	2.4660151484e-13	-6.9319881406e+03	7.4451202530e+03	3.3072762935e+00	6.8583503425e-07
3.0464077600e+10	1.9162285304e+03	3.9533884192e+03	3.8790389150e+03	1.5573854398e-05	1.8098779879e-05	1.2572648428e+03	1.2667996698e+03	3.5623028654e-12	3.8074054384e-12	1.0769329675e+04	1.0511895000e+04	-3.6308265691e-01	-3.8890988251e-01	5.8076483176e+03	5.6650827768e+03	-2.8537891978e-01	-3.3187849457e-01	-1.6940492351e+06	-1.7009342263e+06	-1.2842034936e+06	-1.2765800527e+06	3.5189352420e+02	3.5517457742e+02	3.5587952683e-05	3.6270582246e-05	-7.4349504256e+01	2.5249254804e-06	9.5348269200e+00	2.4510257297e-13	-6.8849912664e+03	7.6234409242e+03	3.2810532195e+00	6.8262956301e-07
3.0736077400e+10	1.9185946166e+03	3.9571685174e+03	3.8830188552e+03	1.5498288700e-05	1.8011525586e-05	1.2570973258e+03	1.2665842105e+03	3.5491658792e-12	3.7927871324e-12	1.0779769724e+04	1.0523147702e+04	-3.6206840976e-01	-3.8766215119e-01	5.8095997927e+03	5.6680872848e+03	-2.8503958635e-01	-3.3128629459e-01	-1.6928786840e+06	-1.6997163295e+06	-1.2753608954e+06	-1.2675599448e+06	3.5196147492e+02	3.5521646477e+02	3.5553957174e-05	3.6233406339e-05	-7.4149662269e+01	2.5132368853e-06	9.4868847732e+00	2.4362125324e-13	-6.8376455107e+03	7.8009505940e+03	3.2549898504e+00	6.7944916447e-07
3.1008077200e+10	1.9209620427e+03	3.9609378261e+03	3.8869869555e+03	1.5423463171e-05	1.7925169560e-05	1.2569319789e+03	1.2663715804e+03	3.5361365507e-12	3.7782938002e-12	1.0790169689e+04	1.0534354834e+04	-3.6106450376e-01	-3.8642758134e-01	5.8115347837e+03	5.6710713219e+03	-2.8470458509e-01	-3.3070070310e-01	-1.6917023798e+06	-1.6984923376e+06	-1.2665281552e+06	-1.2585504995e+06	3.5203012143e+02	3.5525920542e+02	3.5520123308e-05	3.6196416817e-05	-7.3950870691e+01	2.5017063885e-06	9.4396014080e+00	2.4215724945e-13	-6.7899578124e+03	7.9776557364e+03	3.2290839878e+00	6.7629350852e-07
3.1280077000e+10	1.9232681239e+03	3.9647003565e+03	3.8909476650e+03	1.5349259288e-05	1.7839572049e-05	1.2567663689e+03	1.2661589904e+03	3.5231993173e-12	3.7639087258e-12	1.0800552803e+04	1.0545540961e+04	-3.6006887723e-01	-3.8520358912e-01	5.8134713282e+03	5.6740557690e+03	-2.8437249329e-01	-3.3011958525e-01	-1.6905303695e+06	-1.6972722138e+06	-1.2576831600e+06	-1.2495293965e+06	3.5209368803e+02	3.5529698261e+02	3.5486414445e-05	3.6159571424e-05	-7.3752691493e+01	2.4903127610e-06	9.3926214305e+00	2.4070940849e-13	-6.7418442576e+03	8.1537635449e+03	3.2032945726e+00	6.7315697930e-07
3.1552076800e+10	1.9255627263e+03	3.9684529019e+03	3.8948975832e+03	1.5275756689e-05	1.7754821948e-05	1.2566024036e+03	1.2659486048e+03	3.5103648206e-12	3.7496425158e-12	1.0810900673e+04	1.0556687119e+04	-3.5908293701e-01	-3.8399190524e-01	5.8153951879e+03	5.6770242693e+03	-2.8404435315e-01	-3.2954448716e-01	-1.6893547751e+06	-1.6960481291e+06	-1.2488434167e+06	-1.2405142997e+06	3.5215677629e+02	3.5533442220e+02	3.5452858703e-05	3.6122901051e-05	-7.3555318746e+01	2.4790652586e-06	9.3462011087e+00	2.3927769513e-13	-6.6933540493e+03	8.3291170541e+03	3.1776459112e+00	6.7004234813e-07
3.1824076600e+10	1.9278590155e+03	3.9721948534e+03	3.8988358888e+03	1.5202964702e-05	1.7670932181e-05	1.2564405451e+03	1.2657409542e+03	3.4976342417e-12	3.7354967149e-12	1.0821209206e+04	1.0567788630e+04	-3.5810827701e-01	-3.8279282799e-01	5.8173028240e+03	5.6799726526e+03	-2.8372069376e-01	-3.2897573928e-01	-1.6881735221e+06	-1.6948180625e+06	-1.2400135189e+06	-1.2315098388e+06	3.5222058548e+02	3.5537273479e+02	3.5419460825e-05	3.6086412460e-05	-7.3358964590e+01	2.4679674786e-06	9.3004091152e+00	2.3786247323e-13	-6.6445404277e+03	8.5036800430e+03	3.1521493096e+00	6.6695163546e-07
3.2096076400e+10	1.9301569935e+03	3.9759263245e+03	3.9027626767e+03	1.5130872185e-05	1.7587889316e-05	1.2562807569e+03	1.2655359920e+03	3.4850061449e-12	3.7214697133e-12	1.0831478823e+04	1.0578845896e+04	-3.5714225940e-01	-3.8160615724e-01	5.8191943898e+03	5.6829010994e+03	-2.8340088134e-01	-3.2841324466e-01	-1.6869866560e+06	-1.6935820725e+06	-1.2311934261e+06	-1.2225159674e+06	3.5228510625e+02	3.5541191016e+02	3.5386219089e-05	3.6050103902e-05	-7.3163647800e+01	2.4570171305e-06	9.2552351943e+00	2.3646356846e-13	-6.5954165334e+03	8.6774587183e+03	3.1268039089e+00	6.6388481315e-07
3.2368076200e+10	1.9324303152e+03	3.9796489481e+03	3.9066798419e+03	1.5059426925e-05	1.7505629647e-05	1.2561220228e+03	1.2653325456e+03	3.4724737299e-12	3.7075538540e-12	1.0841719159e+04	1.0589869338e+04	-3.5618511443e-01	-3.8043073822e-01	5.8210774566e+03	5.6858184251e+03	-2.8308456497e-01	-3.2785607613e-01	-1.6857984360e+06	-1.6923443697e+06	-1.2223738155e+06	-1.2135232746e+06	3.5234792207e+02	3.5544951105e+02	3.5353118286e-05	3.6013957041e-05	-7.2969106183e+01	2.4462027216e-06	9.2105227766e+00	2.3508012405e-13	-6.5459336735e+03	8.8505409256e+03	3.1015889809e+00	6.6083875479e-07
3.2640076000e+10	1.9347013216e+03	3.9833614529e+03	3.9105859348e+03	1.4988655704e-05	1.7424184306e-05	1.2559651551e+03	1.2651315385e+03	3.4600405576e-12	3.6937528610e-12	1.0851922528e+04	1.0600850783e+04	-3.5523736891e-01	-3.7926721181e-01	5.8229458121e+03	5.6887174497e+03	-2.8277216570e-01	-3.2730485768e-01	-1.6846053458e+06	-1.6911014850e+06	-1.2135625149e+06	-1.2045396529e+06	3.5241107475e+02	3.5548759256e+02	3.5320169074e-05	3.5977984462e-05	-7.2775518091e+01	2.4355286016e-06	9.1663834791e+00	2.3371230341e-13	-6.4961391834e+03	9.0228620082e+03	3.0765178044e+00	6.5781538786e-07
3.2912075800e+10	1.9369721029e+03	3.9870637911e+03	3.9144809015e+03	1.4918552076e-05	1.7343544825e-05	1.2558102005e+03	1.2649330181e+03	3.4477058222e-12	3.6800657075e-12	1.0862088498e+04	1.0611789813e+04	-3.5429894506e-01	-3.7811546865e-01	5.8247989902e+03	5.6915976571e+03	-2.8246367159e-01	-3.2675956547e-01	-1.6834071017e+06	-1.6898531448e+06	-1.2047602206e+06	-1.1955657993e+06	3.5247474839e+02	3.5552633828e+02	3.5287371201e-05	3.5942185833e-05	-7.2582889609e+01	2.4249927486e-06	9.1228175354e+00	2.3235988535e-13	-6.4460430162e+03	9.1944212806e+03	3.0515898896e+00	6.5481463136e-07
3.3184075600e+10	1.9392426590e+03	3.9907560400e+03	3.9183648307e+03	1.4849106387e-05	1.7263698941e-05	1.2556571284e+03	1.2647369425e+03	3.4354682924e-12	3.6664909073e-12	1.0872217379e+04	1.0622686804e+04	-3.5336970626e-01	-3.7697532627e-01	5.8266371157e+03	5.6944592152e+03	-2.8215902737e-01	-3.2622011107e-01	-1.6822037531e+06	-1.6885994042e+06	-1.1959668926e+06	-1.1866016681e+06	3.5253893578e+02	3.5556573915e+02	3.5254723313e-05	3.5906559517e-05	-7.2391209304e+01	2.4145925541e-06	9.0798140447e+00	2.3102261494e-13	-6.3956511138e+03	9.3652245199e+03	3.0268033699e+00	6.5183620330e-07
3.3456075400e+10	1.9414618034e+03	3.9944412976e+03	3.9222412597e+03	1.4780229983e-05	1.7184540431e-05	1.2555040348e+03	1.2645411268e+03	3.4233162847e-12	3.6530156295e-12	1.0882327521e+04	1.0633561364e+04	-3.5244806952e-01	-3.7584481337e-01	5.8284747388e+03	5.6973189605e+03	-2.8185711883e-01	-3.2568483192e-01	-1.6810034986e+06	-1.6873483690e+06	-1.1871644431e+06	-1.1776290120e+06	3.5259897274e+02	3.5560109556e+02	3.5222197428e-05	3.5871072350e-05	-7.2200037865e+01	2.4043104477e-06	9.0370920839e+00	2.2969934482e-13	-6.3448703914e+03	9.5354311011e+03	3.0021228249e+00	6.4887492112e-07
3.3728075200e+10	1.9436805168e+03	3.9981166069e+03	3.9261068140e+03	1.4711994019e-05	1.7106153294e-05	1.2553527747e+03	1.2643476887e+03	3.4112592254e-12	3.6396499766e-12	1.0892401164e+04	1.0644394581e+04	-3.5153537197e-01	-3.7472557442e-01	5.8302975812e+03	5.7001603980e+03	-2.8155895960e-01	-3.2515523239e-01	-1.6797982620e+06	-1.6860920656e+06	-1.1783708024e+06	-1.1686659113e+06	3.5265950254e+02	3.5563708284e+02	3.5189819065e-05	3.5835754519e-05	-7.2009792963e+01	2.3941592751e-06	8.9949140177e+00	2.2839075128e-13	-6.2938036391e+03	9.7048910918e+03	2.9775803012e+00	6.4593545349e-07
3.4000075000e+10	1.9459013970e+03	4.0017818902e+03	3.9299614048e+03	1.4644393304e-05	1.7028530654e-05	1.2552034133e+03	1.2641566965e+03	3.3992964649e-12	3.6263931042e-12	1.0902437696e+04	1.0655185846e+04	-3.5063155652e-01	-3.7361752669e-01	5.8321050322e+03	5.7029828459e+03	-2.8126455052e-01	-3.2463130796e-01	-1.6785876773e+06	-1.6848301389e+06	-1.1695868478e+06	-1.1597132454e+06	3.5272075408e+02	3.5567392979e+02	3.5157588260e-05	3.5800606038e-05	-7.1820485340e+01	2.3841373498e-06	8.9532832102e+00	2.2709663931e-13	-6.2424615545e+03	9.8736023919e+03	2.9531757150e+00	6.4301777852e-07
3.4272074800e+10	1.9481235689e+03	4.0054372736e+03	3.9338051767e+03	1.4577417457e-05	1.6951659481e-05	1.2550558890e+03	1.2639680739e+03	3.3874266637e-12	3.6132434218e-12	1.0912437727e+04	1.0665935848e+04	-3.4973647033e-01	-3.7252046983e-01	5.8338974586e+03	5.7057867510e+03	-2.8097382158e-01	-3.2411294897e-01	-1.6773719310e+06	-1.6835627791e+06	-1.1608122324e+06	-1.1507706592e+06	3.5278264038e+02	3.5571154712e+02	3.5125503258e-05	3.5765624804e-05	-7.1632096884e+01	2.3742420247e-06	8.9121849434e+00	2.2581675817e-13	-6.1908480118e+03	1.0041573257e+04	2.9289067374e+00	6.4012154627e-07
3.4544074600e+10	1.9502928804e+03	4.0090859811e+03	3.9376418121e+03	1.4510977082e-05	1.6875432901e-05	1.2549082290e+03	1.2637795597e+03	3.3756379817e-12	3.6001879624e-12	1.0922420443e+04	1.0676665057e+04	-3.4884850800e-01	-3.7143241007e-01	5.8356901785e+03	5.7085897962e+03	-2.8068562355e-01	-3.2359844765e-01	-1.6761596779e+06	-1.6822985388e+06	-1.1520278113e+06	-1.1418188448e+06	3.5284025199e+02	3.5574498891e+02	3.5093535201e-05	3.5730776620e-05	-7.1444168958e+01	2.3644558185e-06	8.8713306927e+00	2.2454998070e-13	-6.1388608570e+03	1.0208966546e+04	2.9047369198e+00	6.3724141960e-07
3.4816074400e+10	1.9524640922e+03	4.0127248770e+03	3.9414677304e+03	1.4445146487e-05	1.6799938615e-05	1.2547623896e+03	1.2635933857e+03	3.3639402998e-12	3.5872373134e-12	1.0932366940e+04	1.0687353369e+04	-3.4796906839e-01	-3.7035506532e-01	5.8374679075e+03	5.7113743635e+03	-2.8040102822e-01	-3.2308938895e-01	-1.6749422519e+06	-1.6810288647e+06	-1.1432528622e+06	-1.1328772361e+06	3.5289855120e+02	3.5577925128e+02	3.5061711010e-05	3.5696093339e-05	-7.1257146548e+01	2.3547921279e-06	8.8309961315e+00	2.2329701359e-13	-6.0866128152e+03	1.0375626097e+04	2.8807000777e+00	6.3438232929e-07
3.5088074200e+10	1.9546372067e+03	4.0163540337e+03	3.9452830143e+03	1.4379917094e-05	1.6725165809e-05	1.2546183423e+03	1.2634095141e+03	3.3523325090e-12	3.5743901441e-12	1.0942277506e+04	1.0698001131e+04	-3.4709802980e-01	-3.6928827491e-01	5.8392307613e+03	5.7141406089e+03	-2.8011998620e-01	-3.2258569436e-01	-1.6737196981e+06	-1.6797538073e+06	-1.1344873487e+06	-1.1239457913e+06	3.5295753097e+02	3.5581432551e+02	3.5030029430e-05	3.5661573451e-05	-7.1071019354e+01	2.3452487152e-06	8.7911717539e+00	2.2205763512e-13	-6.0341091803e+03	1.0541557397e+04	2.8567945393e+00	6.3154402119e-07
3.5360074000e+10	1.9568082653e+03	4.0199737505e+03	3.9490880058e+03	1.4315274763e-05	1.6651097089e-05	1.2544759195e+03	1.2632277478e+03	3.3408127561e-12	3.5616443215e-12	1.0952153802e+04	1.0708610146e+04	-3.4623516736e-01	-3.6823175107e-01	5.8409799626e+03	5.7168899621e+03	-2.7984236992e-01	-3.2208717000e-01	-1.6724926899e+06	-1.6784740370e+06	-1.1257298363e+06	-1.1150230592e+06	3.5301682706e+02	3.5584984323e+02	3.4998487237e-05	3.5627213117e-05	-7.0885744735e+01	2.3358223260e-06	8.7518282776e+00	2.2083156538e-13	-5.9813471145e+03	1.0706777086e+04	2.8330161657e+00	6.2872588019e-07
3.5632073800e+10	1.9589450138e+03	4.0235859454e+03	3.9528848965e+03	1.4251165246e-05	1.6577667500e-05	1.2543339599e+03	1.2630467550e+03	3.3293738308e-12	3.5489919206e-12	1.0962007240e+04	1.0719192586e+04	-3.4537951495e-01	-3.6718429305e-01	5.8427246388e+03	5.7196329422e+03	-2.7956749172e-01	-3.2159279624e-01	-1.6712663903e+06	-1.6771946560e+06	-1.1169688997e+06	-1.1060975189e+06	3.5307352805e+02	3.5588287121e+02	3.4967067166e-05	3.5592991874e-05	-7.0701048847e+01	2.3265022539e-06	8.7127950924e+00	2.1961808974e-13	-5.9282657478e+03	1.0871380857e+04	2.8093431603e+00	6.2592470778e-07
3.5904073600e+10	1.9610980039e+03	4.0271877775e+03	3.9566704405e+03	1.4187653560e-05	1.6504953646e-05	1.2541942270e+03	1.2628685459e+03	3.3180244220e-12	3.5364422258e-12	1.0971820591e+04	1.0729730163e+04	-3.4453230566e-01	-3.6614741141e-01	5.8444507531e+03	5.7223534142e+03	-2.7929631558e-01	-3.2110399178e-01	-1.6700328159e+06	-1.6759077883e+06	-1.1082223477e+06	-1.0971871170e+06	3.5313218735e+02	3.5591799319e+02	3.4935793356e-05	3.5558938283e-05	-7.0517337045e+01	2.3173000860e-06	8.6743188696e+00	2.1841780386e-13	-5.8749724485e+03	1.1035230626e+04	2.7858058377e+00	6.2314492756e-07
